,_id,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,liked,your_name
381,61640f5f27d6d8b6a1ba7493,1WXPuiep3NcXBRrYcDu4w7,0.264,0.976,8,-3.001,0,0.235,8.97e-06,0.00349,0.295,0.122,126.064,261473,4,0,otaotas
382,6163901af11ec9fc98f12827,2QpvqQHYvPG3ZbJPt7L4eQ,0.82,0.596,3,-7.021,0,0.237,0.626,1.71e-06,0.277,0.738,101.999,150588,4,0,otaotas
383,6163901af11ec9fc98f12819,5zoOQyxWbP0dqoF3v23sIu,0.726,0.505,0,-6.398,1,0.0251,0.771,1.6e-06,0.17,0.459,92.522,143547,4,0,otaotas
384,61638fc9f11ec9fc98f127e1,43qdhWFAyqJR48bjdnc3mG,0.518,0.16,7,-17.187,1,0.0594,0.986,0.966,0.485,0.613,126.95,101440,4,1,otaotas
385,6164107e130bc36dfeb38a1d,2sgZkQnJUdBEKUX1F5s745,0.384,0.939,0,-5.367,0,0.0996,2.49e-05,0.0163,0.0684,0.117,87.46,268284,4,0,otaotas
386,61640f5f27d6d8b6a1ba74d6,4N2EqRYeOpDzxeL3ikQBqQ,0.516,0.938,5,-6.606,0,0.0513,2.84e-06,0.626,0.236,0.176,120.0,230044,4,0,otaotas
387,6164107e130bc36dfeb38a2a,5qKPdy7rfNutRCpMrqlLY2,0.463,0.952,0,-5.562,0,0.0821,0.00014,0.00763,0.209,0.135,84.945,183000,4,0,otaotas
388,6164107e130bc36dfeb38a17,1a2qjHAhopSGNrE1zSrSo8,0.413,0.921,4,-5.199,0,0.0587,2.24e-05,1.11e-06,0.107,0.61,163.912,206890,4,0,otaotas
389,61640f5f27d6d8b6a1ba74bc,1JJFGcuIlUkAwNtV2SxPUo,0.414,0.993,1,-2.433,1,0.224,0.00017,3.05e-06,0.0972,0.181,195.993,255347,4,0,otaotas
390,6163901af11ec9fc98f1280e,3fVzutnejvfO63qXM6bfh6,0.437,0.249,7,-7.133,1,0.038,0.713,0.0,0.108,0.129,123.687,231366,3,0,otaotas
391,6164107e130bc36dfeb38a2b,4g9s3pIOIqk2qfbNef3dW9,0.517,0.977,1,-4.524,1,0.164,5.6e-05,0.123,0.694,0.199,113.984,295000,4,0,otaotas
392,6164107e130bc36dfeb389d2,5p144lbzJw9kMCMOG61SF3,0.482,0.925,7,-2.795,0,0.108,0.00364,0.0,0.111,0.238,110.0,246545,4,0,otaotas
393,61640f5f27d6d8b6a1ba748c,1JQaVRvmmInKm7WG0H6FDK,0.486,0.992,6,-4.321,1,0.127,6.81e-06,0.586,0.367,0.213,127.829,233406,4,0,otaotas
394,61640f5f27d6d8b6a1ba74ad,7cjlfruK9Oqw7k5wAZGO72,0.431,0.878,7,-5.877,1,0.0521,1.33e-05,0.00207,0.086,0.449,141.792,298186,4,0,otaotas
395,616406d635e1e1d673abe23f,2ApAbV3hyd4m21ojMDU9dO,0.0953,0.314,5,-11.618,0,0.0352,0.342,0.672,0.207,0.0396,78.777,186004,5,1,otaotas
396,6164107e130bc36dfeb38a07,0twqNLMlaIECkRAK5leXQf,0.438,0.963,5,-4.506,0,0.248,0.000108,3.88e-05,0.385,0.251,145.948,178048,4,0,otaotas
397,6164107e130bc36dfeb38a12,5d0CEohvmvqcizfc0cXn1t,0.472,0.872,2,-5.244,1,0.0987,0.00328,0.00254,0.212,0.328,180.053,164667,4,0,otaotas
398,61640f5f27d6d8b6a1ba749f,1hYOMPs7urlESUzMqfb9Ms,0.5,0.931,1,-5.846,1,0.0668,3.79e-05,7.4e-06,0.306,0.329,104.986,230612,4,0,otaotas
399,6164107e130bc36dfeb38a0c,7kcKdTFOGQmvWEWZHjth4r,0.439,0.873,2,-8.726,1,0.0482,3.57e-05,0.815,0.0719,0.165,184.956,287526,4,0,otaotas
400,6163901af11ec9fc98f12803,2pSsHnjAgEPjHmet7ChlHQ,0.653,0.496,10,-7.262,0,0.0868,0.625,0.274,0.151,0.102,86.013,195905,4,0,otaotas
401,6163901af11ec9fc98f127fa,59nbIJxGb1qkrzbtTomZkL,0.715,0.731,2,-6.469,1,0.27,0.0547,0.0,0.374,0.774,90.034,179992,4,0,otaotas
402,61638fc9f11ec9fc98f127d6,6YADVjVvPt9y7drCGeAhV3,0.53,0.583,5,-7.756,0,0.0323,0.0602,0.000205,0.0944,0.313,124.022,325200,3,1,otaotas
403,61640f5f27d6d8b6a1ba74d1,4ETbokNqYyStQTv73oBcky,0.461,0.953,3,-5.592,1,0.0717,2.63e-06,0.0383,0.113,0.468,130.02,260546,4,0,otaotas
404,616406d635e1e1d673abe24e,6sMnBKyPkdy0IogzGeU2Qn,0.0924,0.267,1,-11.991,0,0.0391,0.948,0.861,0.104,0.0365,87.333,181827,4,1,otaotas
405,61640f5f27d6d8b6a1ba749a,0OLdZzrapANuExZyJSeby7,0.557,0.949,2,-5.712,1,0.0598,0.000407,0.0,0.209,0.374,112.023,216414,4,0,otaotas
406,61640f5f27d6d8b6a1ba74a7,4VmdV89nEHwm2ngWbQxGj0,0.125,0.925,7,-7.241,1,0.0627,1.29e-05,0.888,0.0368,0.473,194.847,250642,3,0,otaotas
407,616406d635e1e1d673abe228,7lECS8liVj8pDJxc5OJ21T,0.0993,0.256,8,-9.419,1,0.0411,0.969,0.663,0.105,0.062,211.684,257006,4,1,otaotas
408,616406d635e1e1d673abe251,1XVnyvj7dMQUVnM3FdazVG,0.236,0.265,7,-11.552,0,0.0325,0.921,0.352,0.0784,0.275,84.322,326547,4,1,otaotas
409,6164107e130bc36dfeb38a25,5BdiprSBqgkULtloEFbhfF,0.279,0.849,6,-3.975,1,0.103,0.00119,0.0,0.189,0.385,176.13,212572,4,0,otaotas
410,61640f5f27d6d8b6a1ba74ae,0XHnYbXteyBDfVvk9EGaPu,0.274,0.922,1,-3.663,0,0.0593,0.000115,0.0,0.123,0.366,105.132,198041,4,0,otaotas
411,6164107e130bc36dfeb389fd,0jLcYBPWaprRusqvL4AE8x,0.468,0.919,4,-6.185,0,0.0958,0.000123,5.2e-05,0.252,0.153,94.967,237474,4,0,otaotas
412,616406d635e1e1d673abe242,5fq7lzswCw1k3pwfXXsB2Q,0.15,0.35,7,-12.179,1,0.0363,0.806,0.803,0.151,0.0697,79.464,350006,4,1,otaotas
413,6164107e130bc36dfeb38a0d,045ubqslvZTxJiJmyDZlsS,0.572,0.933,7,-4.94,1,0.0857,0.0148,0.0,0.362,0.49,105.964,223396,4,0,otaotas
414,61640f5f27d6d8b6a1ba74c1,2pjkgOxWv5Qvd6cutzvbvU,0.274,0.94,0,-3.915,1,0.0818,1.12e-05,0.0109,0.407,0.303,108.142,105053,3,0,otaotas
415,6164107e130bc36dfeb38a2e,4itNbJ5IAoEnzVH8YlIO4B,0.382,0.511,0,-8.693,1,0.0293,0.0155,0.161,0.267,0.0746,97.013,466280,4,0,otaotas
416,6163901af11ec9fc98f12822,4EhsQ3MCiCbdvHIcOZ4YKk,0.695,0.64,6,-5.462,0,0.0424,0.000332,0.0495,0.103,0.262,131.048,171218,4,0,otaotas
417,61640f5f27d6d8b6a1ba74bf,2TmRiodQBCTrrDxLjPwSl1,0.341,0.907,5,-6.539,1,0.071,4.71e-05,2.82e-06,0.265,0.235,156.052,215360,3,0,otaotas
418,61640f5f27d6d8b6a1ba74b1,3eJaCUXhOJsXy92dYGZ1uP,0.221,0.962,8,-3.654,0,0.194,7.99e-05,6.2e-05,0.491,0.147,173.942,246800,4,0,otaotas
419,61640f5f27d6d8b6a1ba74e4,4itNbJ5IAoEnzVH8YlIO4B,0.382,0.511,0,-8.693,1,0.0293,0.0155,0.161,0.267,0.0746,97.013,466280,4,0,otaotas
420,6164107e130bc36dfeb389ec,36qm7SJ9AkEf8O4IvEesfG,0.5,0.978,1,-3.614,0,0.0495,0.00019,0.0247,0.422,0.322,100.02,308066,4,0,otaotas
421,61640f5f27d6d8b6a1ba74a8,608RRgKIml4mVLlDDwqBv4,0.217,0.646,10,-7.84,0,0.0631,5.9e-05,0.479,0.619,0.0951,120.004,222100,3,0,otaotas
422,6164107e130bc36dfeb389f7,7cjlfruK9Oqw7k5wAZGO72,0.431,0.878,7,-5.877,1,0.0521,1.33e-05,0.00207,0.086,0.449,141.792,298186,4,0,otaotas
423,6164107e130bc36dfeb389d4,22ukl1QrvD95MlnSSw22QS,0.522,0.979,7,-3.749,1,0.163,0.00173,2.47e-05,0.222,0.401,135.029,186000,4,0,otaotas
424,6163901af11ec9fc98f12800,4WwfMajCmOe3ApD9eF5B15,0.661,0.601,2,-7.493,1,0.0367,0.0464,2.72e-05,0.334,0.598,147.137,173984,4,0,otaotas
425,61640f5f27d6d8b6a1ba74d0,4P9y68ahZPaNB5NR9V3XBS,0.4,0.905,7,-4.222,1,0.0915,3.92e-05,5.52e-06,0.137,0.241,90.062,215373,4,0,otaotas
426,6163901af11ec9fc98f1283a,6CnmB89uP43l7i4UK3e0E0,0.892,0.568,11,-6.155,0,0.0899,0.278,0.00131,0.101,0.267,98.037,154947,4,0,otaotas
427,61640f5f27d6d8b6a1ba74cb,0NOmDhiIAfneJHArOVre6e,0.461,0.971,10,-3.526,0,0.0504,9.61e-05,0.00106,0.196,0.436,97.517,184500,4,0,otaotas
428,61640f5f27d6d8b6a1ba74d7,2jdk0JRqmmJRflvMCtAtaz,0.212,0.941,5,-6.111,1,0.116,3.48e-05,0.00011,0.0318,0.363,165.369,229960,4,0,otaotas
429,6164107e130bc36dfeb38a23,0345Z4kkjvOGZRvZMo5Vqd,0.485,0.995,8,-2.081,1,0.142,9.11e-05,0.0,0.365,0.158,159.986,206500,4,0,otaotas
430,6163901af11ec9fc98f12834,5ZYsN9LsK32L2vEwnKTt9E,0.425,0.617,5,-4.912,1,0.052,0.332,0.0,0.148,0.136,145.743,297840,4,0,otaotas
431,61640f5f27d6d8b6a1ba749b,7H2QYrnOdK6B5IgpOFepO2,0.406,0.925,9,-3.658,0,0.125,2.98e-05,0.102,0.103,0.425,160.051,208528,4,0,otaotas
432,61640f5f27d6d8b6a1ba74a9,6UUMfFAaxOeAIqKJdInozb,0.465,0.979,2,-5.226,1,0.11,0.000655,0.0,0.274,0.187,102.511,214537,4,0,otaotas
433,61638fc9f11ec9fc98f127d4,0nAXNOV7Ba6WmhhuvMJpTe,0.267,0.402,3,-8.575,1,0.0346,0.656,0.0,0.0567,0.0484,137.541,284893,4,1,otaotas
434,61640f5f27d6d8b6a1ba74c6,0b8W7J6p0X3wYCuqbkjnh8,0.233,0.937,2,-8.505,1,0.0737,0.000204,0.544,0.354,0.191,146.799,439813,4,0,otaotas
435,6163901af11ec9fc98f12809,02btIbZVDCpCdCkSorceTm,0.643,0.843,0,-4.738,0,0.126,0.0104,3.38e-06,0.601,0.567,114.061,207105,4,0,otaotas
436,6163901af11ec9fc98f1280c,25r6MZ4Gtd76l43qnZI1DG,0.8,0.541,10,-5.05,0,0.0375,0.0252,0.0,0.146,0.194,135.99,183514,4,0,otaotas
437,6163901af11ec9fc98f12830,5EBx6sCm2HJLAtrAP4bvSa,0.653,0.687,0,-8.657,1,0.0512,0.407,0.088,0.125,0.489,148.036,208876,4,0,otaotas
438,61640f5f27d6d8b6a1ba748e,2nfYd5u63QE2bhlYX4UvDH,0.374,0.981,7,-5.104,0,0.164,0.000195,5.2e-06,0.484,0.347,164.961,239636,4,0,otaotas
439,6163901af11ec9fc98f12807,7KW1AtQKFToSoF1kmyk2wE,0.419,0.408,9,-10.899,0,0.25,0.95,0.0,0.35,0.502,62.829,187500,4,0,otaotas
440,61640f5f27d6d8b6a1ba74b5,0QBSV8U9hl1GkdFilmQFNp,0.302,0.917,3,-4.357,0,0.0773,0.0127,0.0461,0.117,0.0839,119.957,539025,4,0,otaotas
441,61638fc9f11ec9fc98f127ec,2b4iGWpqtv1HNsa0enc5Er,0.276,0.174,5,-14.907,1,0.0478,0.861,0.17,0.141,0.0742,111.083,121947,3,1,otaotas
442,6164107e130bc36dfeb38a29,5CdHJaOsp8gCZyMhuWmS6o,0.457,0.981,8,-4.019,1,0.176,1.3e-05,0.17,0.0989,0.0718,125.039,221092,4,0,otaotas
443,6163901af11ec9fc98f12823,3tspXbvwbQF4zRk6dD7pqq,0.492,0.691,2,-5.97,1,0.107,0.155,0.0,0.0869,0.557,113.106,170133,4,0,otaotas
444,61640f5f27d6d8b6a1ba74aa,2sOzXOVI7Ia5ima0kLSl7v,0.615,0.929,8,-4.437,1,0.0352,0.00058,0.00222,0.0793,0.682,128.986,196128,3,0,otaotas
445,6164107e130bc36dfeb38a1e,7i7nqPq1v9LWQWlXODOCQc,0.533,0.915,4,-4.354,0,0.0548,0.00169,0.000199,0.87,0.291,142.038,267656,4,0,otaotas
446,6163901af11ec9fc98f1282a,600nfkPMLq6JpNEvas08Qp,0.71,0.882,7,-3.767,1,0.027,0.226,0.497,0.0988,0.943,117.478,139336,4,0,otaotas
447,6164107e130bc36dfeb389e7,2UYaWPvRRxv5vdhxyjpLLR,0.608,0.951,8,-4.636,1,0.0784,0.00542,0.00215,0.445,0.594,120.014,253599,4,0,otaotas
448,6164107e130bc36dfeb38a06,1JJFGcuIlUkAwNtV2SxPUo,0.414,0.993,1,-2.433,1,0.224,0.00017,3.05e-06,0.0972,0.181,195.993,255347,4,0,otaotas
449,6163901af11ec9fc98f1280b,4TMVuENexY9u0083CqMphE,0.586,0.871,3,-2.792,0,0.0417,0.00213,7.02e-06,0.264,0.839,158.179,187680,4,0,otaotas
450,6164107e130bc36dfeb38a11,2MSPBBEgmtqE7bUu8Kos6T,0.366,0.649,1,-9.848,1,0.0363,0.151,0.935,0.107,0.121,168.066,337133,4,0,otaotas
451,6163901af11ec9fc98f12816,1pA0LgbtDzHRWCwuAWqw3z,0.808,0.481,2,-7.057,0,0.0349,0.197,0.00019,0.12,0.34,95.014,223913,4,0,otaotas
452,61640f5f27d6d8b6a1ba74e1,4g9s3pIOIqk2qfbNef3dW9,0.517,0.977,1,-4.524,1,0.164,5.6e-05,0.123,0.694,0.199,113.984,295000,4,0,otaotas
453,61638fc9f11ec9fc98f127d7,228zv33GVlzHKRbMwMqJFJ,0.388,0.869,0,-6.354,0,0.0681,0.0805,0.0,0.285,0.188,159.952,304827,4,1,otaotas
454,61638fc9f11ec9fc98f127dc,2PPXNVaOwKlPNBoOY0HZ9A,0.198,0.307,5,-11.558,1,0.0397,0.777,0.000115,0.0865,0.0387,138.448,171587,3,1,otaotas
455,616406d635e1e1d673abe22b,1WR6Ue13gb7sMq4RJVhPyB,0.16,0.686,2,-8.162,0,0.0408,0.219,0.86,0.179,0.04,131.802,254733,4,1,otaotas
456,6164107e130bc36dfeb389eb,3GNeyewHYJvqDvgwBiPQ3t,0.254,0.811,2,-7.593,1,0.0477,0.0159,0.308,0.329,0.429,134.468,231267,4,0,otaotas
457,61640f5f27d6d8b6a1ba7489,6VrgzSdbqpA9cAvUbd1Rwx,0.391,0.964,2,-3.119,1,0.12,0.000302,3.06e-06,0.312,0.393,174.973,140229,4,0,otaotas
458,61640f5f27d6d8b6a1ba7490,6sSxm01OMK2yfX7bfTiFXl,0.225,0.954,11,-3.296,0,0.16,0.000121,0.00144,0.167,0.304,88.174,213775,4,0,otaotas
459,6163901af11ec9fc98f12829,05iLS2VOLss6mnHYDV0Lfd,0.801,0.669,7,-5.232,1,0.108,0.0406,0.0,0.119,0.877,126.09,135533,4,0,otaotas
460,61638fc9f11ec9fc98f127e7,2LSETJxLyrJJ6HqLrjqkKM,0.197,0.462,0,-12.018,0,0.0478,0.0229,0.769,0.0844,0.0398,112.302,801853,3,1,otaotas
461,616406d635e1e1d673abe23b,4GwftrL0359IuuUS90yN20,0.294,0.706,8,-8.578,1,0.0457,0.649,0.915,0.444,0.303,64.592,136427,4,1,otaotas
462,6164107e130bc36dfeb38a00,7rFxovpoAxdix75YVSP557,0.515,0.862,2,-6.149,0,0.0304,0.00474,0.000192,0.118,0.236,107.473,302407,4,0,otaotas
463,61640f5f27d6d8b6a1ba74c3,045ubqslvZTxJiJmyDZlsS,0.572,0.933,7,-4.94,1,0.0857,0.0148,0.0,0.362,0.49,105.964,223396,4,0,otaotas
464,6163901af11ec9fc98f1281f,1yEnaSH9JjmOb1MTy96uuW,0.54,0.582,4,-6.593,1,0.583,0.68,0.0,0.256,0.535,154.36,192233,4,0,otaotas
465,61640f5f27d6d8b6a1ba74d5,2KVUoWKKt6zEEg4K8I2eHJ,0.456,0.938,6,-6.998,0,0.0967,4.67e-05,0.249,0.541,0.13,139.969,403227,4,0,otaotas
466,6164107e130bc36dfeb389dc,43ofAkLKx0zJOKo1EmQP9Y,0.469,0.778,4,-6.383,1,0.0299,0.00429,0.602,0.354,0.262,107.997,271080,4,0,otaotas
467,61638fc9f11ec9fc98f127ef,29gVz66UDQ5bRC7pBHmjq0,0.191,0.224,8,-21.129,1,0.0366,0.667,0.477,0.264,0.0471,82.036,94533,3,1,otaotas
468,61640f5f27d6d8b6a1ba74dc,179EGd0wf402NSyA6DSBOs,0.248,0.632,9,-8.188,1,0.0358,0.0522,0.87,0.135,0.0424,120.034,432267,4,0,otaotas
469,6164107e130bc36dfeb389fa,32OjCvkJLW1ADWiy8wSltr,0.479,0.99,10,-2.801,0,0.102,0.00661,0.0,0.104,0.637,137.979,200000,4,0,otaotas
470,6164107e130bc36dfeb38a21,2jdk0JRqmmJRflvMCtAtaz,0.212,0.941,5,-6.111,1,0.116,3.48e-05,0.00011,0.0318,0.363,165.369,229960,4,0,otaotas
471,61640f5f27d6d8b6a1ba74ac,3XM6V7K5nbZf5AQz20fDDb,0.698,0.891,6,-5.402,1,0.113,0.0741,2.96e-05,0.313,0.837,95.007,132206,4,0,otaotas
472,6163901af11ec9fc98f12806,6eutgX6jfXAsjTXgQtCtYV,0.649,0.478,0,-8.834,1,0.156,0.658,0.0,0.131,0.468,139.859,161247,4,0,otaotas
473,6163901af11ec9fc98f127fd,584h0fUq9maZhErREt79EA,0.76,0.756,4,-6.353,0,0.201,0.0384,0.0,0.876,0.868,118.026,157440,4,0,otaotas
474,616406d635e1e1d673abe252,3zZdYRaujkYu4Iz62Zd04N,0.551,0.146,0,-16.85,1,0.0433,0.847,0.789,0.116,0.343,120.009,94354,3,1,otaotas
475,61640f5f27d6d8b6a1ba74e0,5qKPdy7rfNutRCpMrqlLY2,0.463,0.952,0,-5.562,0,0.0821,0.00014,0.00763,0.209,0.135,84.945,183000,4,0,otaotas
476,616406d635e1e1d673abe23c,5fFyeZDLbyW9sdPXyfc8aW,0.158,0.352,2,-9.289,0,0.0325,0.785,0.275,0.0873,0.109,75.718,184307,1,1,otaotas
477,61640f5f27d6d8b6a1ba74de,08BIaNWJMOQLrK5mSje5kY,0.279,0.953,1,-3.172,0,0.0996,3.9e-05,0.0,0.229,0.404,195.971,201428,4,0,otaotas
478,616406d635e1e1d673abe23e,2kC5uT0FVobPrOrNNxqB4C,0.251,0.252,7,-14.484,0,0.0325,0.779,0.717,0.28,0.0719,72.088,179667,3,1,otaotas
479,61640f5f27d6d8b6a1ba74af,6Bg5VysrRHjsE8f0BbX646,0.539,0.995,11,-4.834,0,0.151,9.59e-06,1.98e-05,0.377,0.0598,110.012,191000,4,0,otaotas
480,6164107e130bc36dfeb38a26,179EGd0wf402NSyA6DSBOs,0.248,0.632,9,-8.188,1,0.0358,0.0522,0.87,0.135,0.0424,120.034,432267,4,0,otaotas
481,6164107e130bc36dfeb38a14,4wDPO0BFLJHFVbh0vvSljY,0.494,0.87,0,-4.508,0,0.169,0.0622,0.00645,0.378,0.218,122.568,253430,3,0,otaotas
482,61640f5f27d6d8b6a1ba74df,5CdHJaOsp8gCZyMhuWmS6o,0.457,0.981,8,-4.019,1,0.176,1.3e-05,0.17,0.0989,0.0718,125.039,221092,4,0,otaotas
483,61640f5f27d6d8b6a1ba74bb,7jLhFXdVjjGzKvsWyGravP,0.301,0.949,7,-9.993,1,0.0733,9e-06,0.769,0.0328,0.0724,97.427,338751,4,0,otaotas
484,616406d635e1e1d673abe241,47mYsmbfM3VDaVSaBRkQVm,0.195,0.238,2,-11.621,0,0.0345,0.954,0.468,0.107,0.0385,53.046,169456,3,1,otaotas
485,61640f5f27d6d8b6a1ba748d,3CumonGSXIjDxxtOAzMeLt,0.525,0.977,4,-7.247,0,0.0486,0.000331,0.818,0.0794,0.467,150.033,262467,4,0,otaotas
486,6164107e130bc36dfeb389f5,1cqOwtA698krc8BKMUj4lt,0.457,0.979,5,-3.836,1,0.0485,9.8e-06,0.119,0.123,0.227,127.006,320507,4,0,otaotas
487,6164107e130bc36dfeb389de,0pYrGoB3aTrnd9p3Y1NJ5a,0.24,0.938,7,-4.482,1,0.16,0.000404,0.177,0.792,0.0535,137.084,259794,4,0,otaotas
488,61640f5f27d6d8b6a1ba7487,66qewt5FwqHERjmwwWH7xw,0.338,0.98,9,-4.156,0,0.292,0.00055,0.0,0.363,0.309,158.042,224587,4,0,otaotas
489,6163901af11ec9fc98f12810,0GIZWL2QckGkBdxfCQMVFA,0.615,0.744,1,-5.306,1,0.29,0.551,0.0,0.266,0.828,89.511,132040,4,0,otaotas
490,61640f5f27d6d8b6a1ba749e,2jaiLfQxk4reGO0HK72k15,0.452,0.723,8,-4.924,1,0.0509,0.000303,0.828,0.547,0.0569,124.998,280435,4,0,otaotas
491,61640f5f27d6d8b6a1ba74b2,6zZWfiI6YTpEaF6yUENer6,0.39,0.925,1,-5.498,1,0.117,8.61e-05,0.0,0.152,0.19,95.754,255103,4,0,otaotas
492,61638fc9f11ec9fc98f127e6,5OICcUXUsczrBfONhnj6qb,0.217,0.326,0,-13.885,0,0.0403,0.55,0.858,0.0744,0.0392,118.822,629427,4,1,otaotas
493,61640f5f27d6d8b6a1ba74ce,3m42rdrscgu2v8k4pCqYx1,0.528,0.947,2,-7.175,1,0.0518,9.31e-06,0.0632,0.165,0.661,149.082,267827,4,0,otaotas
494,6164107e130bc36dfeb38a0f,4NBHoM14KNvtYVEJ3L5Xqb,0.391,0.912,4,-4.256,0,0.0639,0.00141,0.0,0.139,0.275,79.809,311150,4,0,otaotas
495,6164107e130bc36dfeb38a30,2hBKZG4x9Wjed6T2oAFAwm,0.513,0.948,6,-6.965,0,0.0605,0.000188,0.79,0.287,0.374,134.993,315280,4,0,otaotas
496,61640f5f27d6d8b6a1ba74d2,2KQBhix4n2X6ZYF5L3yvX5,0.342,0.968,0,-4.058,1,0.0927,0.000801,0.00566,0.312,0.239,91.578,284173,4,0,otaotas
497,61638fc9f11ec9fc98f127e3,1ZnYBBhzNH8hbzx7K4Y6D8,0.29,0.523,5,-13.65,0,0.0466,0.0161,0.594,0.102,0.0384,123.676,538333,3,1,otaotas
498,6164107e130bc36dfeb389e9,1hYOMPs7urlESUzMqfb9Ms,0.5,0.931,1,-5.846,1,0.0668,3.79e-05,7.4e-06,0.306,0.329,104.986,230612,4,0,otaotas
499,6164107e130bc36dfeb38a0e,2e3BYKQxVqrwDNBthAVMRf,0.479,0.984,5,-3.258,1,0.0567,5.72e-05,0.0461,0.0946,0.492,140.936,320638,4,0,otaotas
500,616406d635e1e1d673abe24c,6JIg9aozxY0KUWNiQbuqxU,0.352,0.0812,2,-20.636,1,0.0332,0.988,0.851,0.116,0.158,77.033,155800,3,1,otaotas
501,6164107e130bc36dfeb389f1,4VmdV89nEHwm2ngWbQxGj0,0.125,0.925,7,-7.241,1,0.0627,1.29e-05,0.888,0.0368,0.473,194.847,250642,3,0,otaotas
502,6164107e130bc36dfeb389df,2tSD44vMbqFgVpsUFJgtCl,0.432,0.971,6,-3.852,1,0.0839,4.69e-05,0.0474,0.29,0.165,129.996,226232,4,0,otaotas
503,6164107e130bc36dfeb38a1c,2KQBhix4n2X6ZYF5L3yvX5,0.342,0.968,0,-4.058,1,0.0927,0.000801,0.00566,0.312,0.239,91.578,284173,4,0,otaotas
504,6164107e130bc36dfeb38a28,08BIaNWJMOQLrK5mSje5kY,0.279,0.953,1,-3.172,0,0.0996,3.9e-05,0.0,0.229,0.404,195.971,201428,4,0,otaotas
505,61640f5f27d6d8b6a1ba74b8,1m8VWJUt0QTMt1tTyJJmiU,0.482,0.915,6,-5.255,0,0.0423,1.16e-05,0.00119,0.0917,0.551,97.548,197800,4,0,otaotas
506,61640f5f27d6d8b6a1ba749d,2UYaWPvRRxv5vdhxyjpLLR,0.608,0.951,8,-4.636,1,0.0784,0.00542,0.00215,0.445,0.594,120.014,253599,4,0,otaotas
507,616406d635e1e1d673abe240,3tFA2AWYSjlM5IpYn05xP0,0.294,0.367,2,-12.463,0,0.0375,0.895,0.884,0.108,0.0571,128.241,147966,4,1,otaotas
508,61638fc9f11ec9fc98f127da,7sHI7KAQhRcceHLNOdQ4pE,0.231,0.171,5,-12.511,1,0.0329,0.912,0.0,0.427,0.116,129.597,281080,4,1,otaotas
509,61640f5f27d6d8b6a1ba7496,63l6CNP7fjXwFqa1dbyyMh,0.477,0.951,5,-5.846,1,0.0459,0.00327,0.0315,0.366,0.365,135.974,263813,4,0,otaotas
510,616406d635e1e1d673abe245,2ic7AXvJ9Le10OjVaeziLh,0.247,0.69,2,-7.617,0,0.0431,0.408,0.84,0.143,0.339,86.648,93000,3,1,otaotas
511,6163901af11ec9fc98f1280f,4CoAPaFaOz8e9o8MhpjWBp,0.875,0.595,2,-8.419,1,0.296,0.276,0.0,0.208,0.846,97.489,148079,4,0,otaotas
512,6164107e130bc36dfeb38a08,4DzTFqhOQY2vBiSkkN3B0y,0.213,0.961,1,-3.739,1,0.0943,2.27e-05,0.0756,0.353,0.238,96.857,221752,4,0,otaotas
513,6164107e130bc36dfeb38a16,2Hf617oOAOOweOpLdsnGmr,0.191,0.621,10,-6.128,1,0.0435,0.00187,0.0375,0.142,0.0597,172.244,470667,4,0,otaotas
514,61640f5f27d6d8b6a1ba7488,5p144lbzJw9kMCMOG61SF3,0.482,0.925,7,-2.795,0,0.108,0.00364,0.0,0.111,0.238,110.0,246545,4,0,otaotas
515,6163901af11ec9fc98f12824,2PPpy5E9AlP8x2YSso07hx,0.651,0.882,5,-3.362,0,0.0358,0.178,0.000124,0.127,0.792,102.514,206583,4,0,otaotas
516,6164107e130bc36dfeb38a09,2TmRiodQBCTrrDxLjPwSl1,0.341,0.907,5,-6.539,1,0.071,4.71e-05,2.82e-06,0.265,0.235,156.052,215360,3,0,otaotas
517,61640f5f27d6d8b6a1ba74a0,09TkAVCSopkrzLli1RwRHx,0.33,0.863,6,-4.987,0,0.0815,0.00432,0.0,0.185,0.476,155.073,204000,4,0,otaotas
518,61638fc9f11ec9fc98f127eb,3lQhEQfz7YL5LUahAowmIY,0.112,0.271,0,-12.759,0,0.0374,0.493,0.37,0.178,0.0681,75.087,436493,3,1,otaotas
519,6163901af11ec9fc98f1283d,5KWIdIunbe0G5rUpirc1sy,0.533,0.737,7,-4.11,1,0.0577,0.286,0.0,0.14,0.487,73.924,145987,4,0,otaotas
520,6163901af11ec9fc98f12838,0PXZS2eEOXCdP7QGjiLlIO,0.656,0.501,0,-8.179,0,0.0298,0.733,0.0,0.111,0.435,100.018,235200,4,0,otaotas
521,61638fc9f11ec9fc98f127dd,5ivPUb4eKv6G3FWFfVWBZl,0.233,0.233,0,-17.26,0,0.0391,0.312,0.223,0.0708,0.0698,114.471,139693,3,1,otaotas
522,6164107e130bc36dfeb38a31,4f5QttxDGLJB4UPXh1rHU1,0.426,0.906,11,-6.15,0,0.0499,2.39e-05,0.00169,0.356,0.454,110.033,283636,4,0,otaotas
523,6163901af11ec9fc98f1282d,0dNc4kZNk8JrdQCmrVPBqI,0.615,0.746,10,-5.196,0,0.0683,0.186,0.0,0.233,0.361,89.872,186952,4,0,otaotas
